"","id","submitdate","lastpage","startlanguage","seed","Gender","What is your age?","Profession","Your expert level","Years of experience","Country where you work?","Who in general obtains the informed consent prior to anaesthesia?","[ASA-Class] Which of the following Scores do you routinely use in preoperative evaluation?","[Apfel-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[NYHA-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[ARISCAT-Score] Which of the following Scores do you routinely use in preoperative evaluation?","[rCRI] Which of the following Scores do you routinely use in preoperative evaluation?","[POSPOM] Which of the following Scores do you routinely use in preoperative evaluation?","[Other] Which of the following Scores do you routinely use in preoperative evaluation?","How would you prefer to do the anaesthesiological preoperative evaluation in the future?","[Other] How would you prefer to do the anaesthesiological preoperative evaluation in the future?","When do you need to obtain Informed consent for elective surgery based on legal requirements (for complex procedures, higher risk patients).","When do you need to obtain Informed consent for elective surgery based on legal requirements (for simple procedures, low risk patients).","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for complex procedures, higher risk patients)","Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","[Comment] Is an online/telephone informed consent for elective surgery in accordance with the legal requirements in your country? (for simple procedures, low risk patients)","Thinking of Re-Do / repeated anaesthesia assuming the patient is well informed. Would an online/telephone informed consent then be allowed for elective surgery due to legal requirements in your country?","Is there a special regulation in your country during this pandemic situation favouring online or telephone informed consent?","Is it possible to obtain informed consent online via internet, in your routine setting?","[Comment] Is it possible to obtain informed consent online via internet, in your routine setting?","Is it possible to obtain informed consent online via telefone, in your routine setting?","[Comment] Is it possible to obtain informed consent online via telefone, in your routine setting?","Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","[Comment] Do you know if it is legally allowed to obtain informed consent via Internet or telephone (for simple procedures, low risk patients) in your country?","When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Comment] When ensuring a certain guideline, which may include i.e. specific appointment (time and date) for the interview, secure data protected online service, asking if there is a relaxed environment without distraction, parents’ explicit agreement in online or telephone interview. Would this be an alternative to personal face-to-face meetings?","[Lack of personal contact] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Patient´s behaviour is impossible to observe] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Personal relation with the patient cannot be build] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Confidence in anaesthesia cannot be achieved] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to fulfil legal requirements] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[I am not sure if it might be illegal in my country] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Impossible to gather for anamnestic information] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[Other] What are your major concerns about online or telephone interviews? (More than one answer is possible)","[If patients are from remote locations,  no travel or transportation is necessary] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[More relaxed for the patients] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[No waste of time waiting in the holding area] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Less anger/stress due to long waiting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[With specific questions all information could be obtained] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Together with special designed written information and professional pre-produced videos it might be more efficient than face-to-face meeting] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","[Other] What could be a major advantage of online/telephone interviews? (More than one answer is possible)","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (complex procedures, higher risk patients)?","Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Comment] Do you need to obtain written Informed consent for elective surgery due to legal requirements from both parents or just from one (simple procedures, low risk patients)?","[Age above ...] What requirements does a child have to fulfil to sign independently?","[Comment] [Age above ...] What requirements does a child have to fulfil to sign independently?","[Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[Comment] [Having the mental capacity to understand the consequences of its decision] What requirements does a child have to fulfil to sign independently?","[other ...] What requirements does a child have to fulfil to sign independently?","[Comment] [other ...] What requirements does a child have to fulfil to sign independently?","Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","[Comment] Do you know if it is legally allowed to obtain informed consent from the parent/caregiver via Internet or telephone?","In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","[Comment] In case of personal presence of the parent/caregiver do you routinely check the identity or legal responsibility of the parent/caregiver (i.e. ID card)","Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)","[Comment] Do you think it is necessary to verify the identity of the parent/guardian  (i.e. ID card)"
"1307",1322,"1980-01-01 00:00:00",4,"en","922225916","male","34 or younger","Medical doctor","Resident","< 5","Switzerland","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"2 days or more before surgery","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","No (please comment)",NA,"Yes",NA,"No",NA,"Yes",NA,"Yes","Yes","Yes","Not selected","Not selected","Yes","Not selected","physical examination","Yes","Not selected","Not selected","Not selected","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"1308",1323,"1980-01-01 00:00:00",4,"en","571840060","male","55 to 64 years","Medical doctor","Consultant","> 20","Ireland","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","Yes",NA,"Yes",NA,"Yes","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Not selected","Yes",NA,"Different (please comment)","One is usually sufficient but new recommendations (not law) indicate a preference for both parents consent for high risk procedures","Just the one, who is present",NA,"Yes","16","Not selected",NA,"Not selected",NA,"Yes",NA,"Different (please commment)","We ask them if they have legal responsibility for the child, but do not ask for ID","No",NA
"1310",1325,"1980-01-01 00:00:00",4,"en","740421636","female","55 to 64 years","Medical doctor","Consultant","> 20","Estonia","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery but often its far less because of daily routine practice","Yes",NA,"Yes",NA,"Yes","Yes","No (please comment)","No","No (please comment)",NA,"Different (please comment)","I don't know","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"Yes",NA
"1311",1326,"1980-01-01 00:00:00",4,"en","1350881879","female","35 to 44 years","Medical doctor","Consultant","10 - 20","Switzerland","Consultant","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"Yes",NA,"Yes","No","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Always both parents",NA,"Just the one, who is present",NA,"Yes","14","Yes",NA,"Not selected",NA,"Yes",NA,"No",NA,"Yes",NA
"1312",1327,"1980-01-01 00:00:00",4,"en","1588552698","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Sweden","other","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","Yes",NA,"Yes",NA,"Yes","Yes","Yes",NA,"Yes",NA,"Yes",NA,"Yes",NA,"Not selected","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Yes",NA,"Different (please comment)","Depends on risk, procedure, age of child. Could be both parents and child or just just one of them.","Different (please comment)","Depends on risk, procedure, age of child. Could be both parents and child or just just one of them.","Not selected",NA,"Yes",NA,"Not selected",NA,"Yes",NA,"Yes",NA,"Yes",NA
"1313",1328,NA,2,"en","477698749","male","55 to 64 years","Medical doctor","Consultant","> 20","Belgium","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",1329,NA,1,"en","1468840908","male","34 or younger","Physician assistant","Resident","< 5","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315",1330,"1980-01-01 00:00:00",4,"en","317882140","male","55 to 64 years","Medical doctor","Resident","> 20","Switzerland","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"Yes",NA,"Yes","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Yes","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Just the one, who is present",NA,"Yes","16","Yes",NA,"Not selected",NA,NA,NA,"No",NA,"Different (please commment)",NA
"1316",1331,"1980-01-01 00:00:00",4,"en","388458848","male","35 to 44 years","Medical doctor","Resident","< 5","Switzerland","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery but often its far less because of daily routine practice","No (please comment the reasons)","Because of electronic signature not feasable in our structure.","No (please comment the reasons)","Because of electronic signature not feasable in our structure.","I don´t know the legal requirements","Yes","No (please comment)","Document and online format not at our disposal","No (please comment)","A form should be signed witch can't be done by phone","No",NA,"Yes",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Online/telephone good option for healthy persons","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"Always both parents",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"1317",1332,"1980-01-01 00:00:00",4,"en","693603729","female","34 or younger","Medical doctor","Consultant","5 - 10","Spain","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"24h prior to surgery","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"Yes",NA,"Yes",NA,"Not selected","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Yes","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes",NA,"No",NA,"No",NA
"1318",1333,"1980-01-01 00:00:00",4,"en","439727763","female","35 to 44 years","Medical doctor","Consultant","10 - 20","Switzerland","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","Yes","But signed consent must be in patient file ","Yes","But signed consent must be in patient file ","Yes","Yes","No (please comment)",NA,"Different (please comment)","Yes but we put a note on the written consent explaining it was by phone ","No",NA,"Yes",NA,"Yes","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","10-12","Yes","Depending on the average risk of procedure","Not selected",NA,"No",NA,"No",NA,"Yes",NA
"1319",1334,"1980-01-01 00:00:00",4,"en","830356986","male","34 or younger","Medical doctor","Resident","< 5","Switzerland","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery but often its far less because of daily routine practice","Yes",NA,"Yes",NA,"Yes","Yes","No (please comment)",NA,"Yes",NA,"No",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","> 14","Yes",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"1320",1335,NA,1,"en","1574295430","female","55 to 64 years","Physician assistant","Consultant","> 20","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",1336,"1980-01-01 00:00:00",4,"en","715675909","female","35 to 44 years","Medical doctor","Consultant","10 - 20","Other","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)",NA,"I do not know the legal requirements",NA,"No","No","Different (please comment)",NA,"No (please comment)",NA,"No",NA,"Different (please comment)",NA,"Yes","Yes","Yes","Not selected","Not selected","Yes","Yes",NA,"Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Always both parents",NA,"Just the one, who is present",NA,"Yes","More than 18 in pakistan","Yes",NA,"Not selected",NA,"Different (please commment)",NA,"No",NA,"Different (please commment)",NA
"1322",1337,"1980-01-01 00:00:00",4,"en","2021527022","female","45 to 54 years","Medical doctor","Consultant","> 20","Romania","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"online via videoconference",NA,"2 days or more before surgery","2 days or more before surgery","No (please comment the reasons)","Because it simply doesn't apply...yet! All the consents are obtained in person after the preanesthetic assessment and after giving the patient the time to read and understand the consent.","No (please comment the reasons)","Because it simply doesn't apply...yet! All the consents are obtained in person after the preanesthetic assessment and after giving the patient the time to read and understand the consent.","No","I don´t know","Yes",NA,"No (please comment)","You have to check the patient's identity, which can be tricky by the phone and no image.","No",NA,"Yes",NA,"Yes","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Yes","if he doesn't,the parent or the legal tutor will decide","Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1323",1338,"1980-01-01 00:00:00",4,"en","1503297811","female","55 to 64 years","Medical doctor","Consultant","> 20","Greece","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery but often its far less because of daily routine practice","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"No (please comment)",NA,"Different (please comment)",NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Not selected",NA,"Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Always both parents",NA,"Yes","above 18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1324",1339,NA,1,"en","903661816","female","45 to 54 years","Medical doctor","Consultant","5 - 10","Sweden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",1340,"1980-01-01 00:00:00",4,"en","160119187","female","45 to 54 years","Medical doctor","Resident","< 5","Romania","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected","SOFA, APACHE, GCS, etc ","in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)","Exist in privat clinics.","No (please comment the reasons)","In privat clinics","Yes","No","No (please comment)",NA,"No (please comment)",NA,"No","In pandemic times I was relocated in UPU-first line.","Different (please comment)","Informed consent is an important document in front the law.","Not selected","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Yes","Not selected","Yes","Not selected","Yes","no fear of doctor","Always both parents",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes","capacity of discern","Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1326",1341,"1980-01-01 00:00:00",4,"en","1773245388","female","55 to 64 years","Medical doctor","Consultant","> 20","Greece","Resident","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"I don´t know the legal requirements","I don´t know","No (please comment)","There is no facility for internet comunication at anesthesiology department","No (please comment)",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Not selected",NA,"Yes","Age and abscence of parents ","No",NA,"No",NA,"No",NA
"1327",1342,"1980-01-01 00:00:00",4,"en","1108627831","male","55 to 64 years","Physician assistant","Consultant","> 20","Other","Consultant","Yes","Yes","Yes","Not selected","Not selected","Not selected","sort",NA,"Depends of stratification of risk","24h prior to surgery but often its far less because of daily routine practice","Same day of the operation/procedure is sufficient enough","No (please comment the reasons)","it´s not legalized","No (please comment the reasons)","It´s not legalized","No","Yes","No (please comment)","It´s not legalized","No (please comment)","It´s not legalized","No","It´s not legalized","No",NA,"Not selected","Not selected","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes",">18","Not selected",NA,"Not selected",NA,"No",NA,"No",NA,"No",NA
"1328",1343,"1980-01-01 00:00:00",4,"en","1752000565","female","45 to 54 years","Medical doctor","Consultant","5 - 10","Sweden","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No","No (please comment)",NA,"Yes",NA,"Yes",NA,"No",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","Impossible to do physical examination","Yes","Not selected","Not selected","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Yes",NA,"Not selected",NA,"Yes",NA,"No",NA,"Yes",NA
"1329",1344,NA,1,"en","581459255","female","34 or younger","Medical doctor","Consultant","5 - 10","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",1345,"1980-01-01 00:00:00",4,"en","1000034652","female","34 or younger","Medical doctor","Resident","< 5","United Kingdom (UK)","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Not selected","Yes","Not selected","Yes","Yes","Yes","Yes",NA,"Yes","Yes","Yes","Yes","Yes","Yes",NA,"Always both parents",NA,"Always both parents",NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,NA,NA,NA,NA,NA,NA
"1331",1346,"1980-01-01 00:00:00",4,"en","1025173284","male","55 to 64 years","Medical doctor","Consultant","> 20","Turkey","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)","Even if legal and technical problems solved humanitarian dialog will make it more safe and meaningful. Otherwise push a button on computer.","No","No","No (please comment)","Patients need an emotional support.","No (please comment)","The use of digital technology is not so common in my society.","Yes",NA,"Yes",NA,"Not selected","Yes","Yes","Not selected","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Yes","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1332",1347,"1980-01-01 00:00:00",4,"en","1576366208","male","35 to 44 years","Medical doctor","Consultant","5 - 10","Romania","Consultant","Yes","Yes","Not selected","Not selected","Not selected","Not selected","Mallampati","in person",NA,"2 days or more before surgery","24h prior to surgery","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","I don´t know","Yes",NA,"Yes",NA,"No",NA,"Yes",NA,"Not selected","Not selected","Not selected","Not selected","Not selected","Yes","Not selected",NA,"Yes","Not selected","Yes","Yes","Yes","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"No",NA,"No","I ask what is their relation to the child and asume that I get an honest answer","Yes",NA
"1333",1348,"1980-01-01 00:00:00",4,"en","1121913320","male","35 to 44 years","Medical doctor","Consultant","10 - 20","Spain","Consultant","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","2 days or more before surgery","I do not know the legal requirements",NA,"Yes",NA,"I don´t know the legal requirements","No","No (please comment)","We don’t the legislation neither the right software to do it ","Different (please comment)","Just in emergency situations or really particular . But I am not sure about legislation","Different (please comment)","Not sure ","Different (please comment)","Maybe for low risk patient and low risk procedure ","Yes","Not selected","Yes","Yes","Not selected","Not selected","Yes",NA,"Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","16","Yes",NA,"Not selected",NA,"Different (please commment)","Not sure ","Yes",NA,"Yes",NA
"1336",1351,"1980-01-01 00:00:00",4,"en","1368868772","male","45 to 54 years","Medical doctor","Consultant","> 20","Switzerland","Consultant","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","2 days or more before surgery","Yes",NA,"Yes",NA,"Yes","No","No (please comment)","Do not have the technical support ","Yes",NA,"Yes",NA,"Yes",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Not selected","Eventually needed labs, exams (ecg) coulsd lack ","Yes","Yes","Not selected","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","16","Yes",NA,"Not selected",NA,"Yes",NA,"Yes",NA,"Yes",NA
"1337",1352,"1980-01-01 00:00:00",4,"en","1311329532","female","34 or younger","Medical doctor","Resident","5 - 10","Poland","Resident","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)","From safety reasons it is not legal in my country","No (please comment the reasons)","From safety reasons it is not legal in my country","No","Yes","No (please comment)","From safety reasons it is not legal in my country","No (please comment)","From safety reasons it is not legal in my country","No","From safety reasons it is not legal in my country","No","From safety reasons it is not legal in my country","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","Not selected","You cannot examine the patient ","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","16","Not selected",NA,"Not selected",NA,"Different (please commment)","I don t work at the children hospital so I don t know how it has changed during pamdemic ","No",NA,"Yes",NA
"1338",1353,"1980-01-01 00:00:00",4,"en","1944532757","male","45 to 54 years","Medical doctor","Anaesthesia technician","> 20","Russia","Anaesthesia technician","Yes","Not selected","Not selected","Yes","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"No",NA,"Yes","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","14","Yes",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1339",1354,NA,2,"en","253271787","male",NA,"Medical doctor","Other","> 20","Hungary","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"online via patient´s self assessment",NA,"24h prior to surgery but often its far less because of daily routine practice","24h prior to surgery","Yes",NA,"No (please comment the reasons)",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",1356,"1980-01-01 00:00:00",4,"en","922858149","male","45 to 54 years","Medical doctor","Consultant","10 - 20","Portugal","Consultant","Yes","Yes","Yes","Yes","Not selected","Not selected",NA,"in person",NA,"2 days or more before surgery","24h prior to surgery","No (please comment the reasons)",NA,"No (please comment the reasons)",NA,"No","No","No (please comment)",NA,"No (please comment)",NA,"No",NA,"Yes",NA,"Yes","Yes","Not selected","Yes","Not selected","Not selected","Not selected",NA,"Yes","Yes","Not selected","Yes","Yes","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Not selected",NA,"Not selected",NA,"Not selected",NA,"No",NA,"Yes",NA,"Yes",NA
"1342",1357,"1980-01-01 00:00:00",4,"en","2031581356","female","34 or younger","Medical doctor","Resident","5 - 10","Switzerland","Resident","Yes","Yes","Yes","Not selected","Not selected","Not selected",NA,"in person",NA,"24h prior to surgery","24h prior to surgery","I do not know the legal requirements",NA,"Yes",NA,"Yes","No","No (please comment)","It's not possible because we don't have a tool to obtain informed consent via internet.","No (please comment)","it's not in the standard of our clinic","Yes",NA,"No",NA,"Yes","Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,"Yes","Not selected","Not selected","Not selected","Not selected","Yes",NA,"Just the one, who is present",NA,"Just the one, who is present",NA,"Yes","18","Not selected",NA,"Not selected",NA,"Yes",NA,"No",NA,"No",NA
"1343",1358,NA,2,"en","849523497","female","55 to 64 years","Medical doctor","Consultant","> 20","Greece","Resident","Yes","Not selected","Not selected","Not selected","Not selected","Not selected",NA,"in person",NA,"Same day of the operation/procedure is sufficient enough","Same day of the operation/procedure is sufficient enough","I do not know the legal requirements",NA,"I do not know the legal requirements",NA,"I don´t know the legal requirements","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
